label	entity_id	ssid
regulation of pro-B cell differentiation	http://purl.obolibrary.org/obo/GO_2000973	41290
negative regulation of forebrain neuron differentiation	http://purl.obolibrary.org/obo/GO_2000978	38731
regulation of forebrain neuron differentiation	http://purl.obolibrary.org/obo/GO_2000977	22503
positive regulation of pro-B cell differentiation	http://purl.obolibrary.org/obo/GO_2000975	13559
regulation of detection of glucose	http://purl.obolibrary.org/obo/GO_2000970	32455
response to epinephrine	http://purl.obolibrary.org/obo/GO_0071871	39118
positive regulation of adenylate cyclase-activating adrenergic receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0071879	1233
negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0071878	21521
cellular response to catecholamine stimulus	http://purl.obolibrary.org/obo/GO_0071870	26650
adrenergic receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0071875	11126
response to norepinephrine	http://purl.obolibrary.org/obo/GO_0071873	28092
cellular response to epinephrine stimulus	http://purl.obolibrary.org/obo/GO_0071872	12216
cellular response to norepinephrine stimulus	http://purl.obolibrary.org/obo/GO_0071874	25707
regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0071877	31813
nicotinate N-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0008938	20296
inositol monophosphate 1-phosphatase activity	http://purl.obolibrary.org/obo/GO_0008934	9020
ferredoxin-NAD(P) reductase activity	http://purl.obolibrary.org/obo/GO_0008937	21971
lytic endotransglycosylase activity	http://purl.obolibrary.org/obo/GO_0008932	16624
methylthioadenosine nucleosidase activity	http://purl.obolibrary.org/obo/GO_0008930	14265
nicotinamidase activity	http://purl.obolibrary.org/obo/GO_0008936	38925
lytic transglycosylase activity	http://purl.obolibrary.org/obo/GO_0008933	5429
1,4-dihydroxy-2-naphthoyl-CoA synthase activity	http://purl.obolibrary.org/obo/GO_0008935	3733
nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity	http://purl.obolibrary.org/obo/GO_0008939	8076
hydrogen peroxide transmembrane transport	http://purl.obolibrary.org/obo/GO_0080170	8127
male-female gamete recognition during double fertilization forming a zygote and endosperm	http://purl.obolibrary.org/obo/GO_0080173	2740
xyloglucan 1,6-alpha-xylosidase activity	http://purl.obolibrary.org/obo/GO_0080176	20015
5-carbamoylmethyl uridine residue modification	http://purl.obolibrary.org/obo/GO_0080178	8419
petal epidermis patterning	http://purl.obolibrary.org/obo/GO_0080172	36079
1-methylguanosine metabolic process	http://purl.obolibrary.org/obo/GO_0080179	18397
plastoglobule organization	http://purl.obolibrary.org/obo/GO_0080177	37199
phragmoplast microtubule organization	http://purl.obolibrary.org/obo/GO_0080175	13673
lytic vacuole organization	http://purl.obolibrary.org/obo/GO_0080171	38223
positive regulation of translation initiation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036494	12269
regulation of translation initiation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036491	24621
eiF2alpha phosphorylation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036492	41921
regulation of translational initiation by eIF2 alpha dephosphorylation	http://purl.obolibrary.org/obo/GO_0036496	31254
positive regulation of translation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036493	28636
IRE1-mediated unfolded protein response	http://purl.obolibrary.org/obo/GO_0036498	20840
regulation of translation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036490	41877
PERK-mediated unfolded protein response	http://purl.obolibrary.org/obo/GO_0036499	27333
eIF2alpha dephosphorylation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036497	26836
negative regulation of translation initiation in response to endoplasmic reticulum stress	http://purl.obolibrary.org/obo/GO_0036495	23332
positive regulation of plant-type cell wall cellulose biosynthetic process	http://purl.obolibrary.org/obo/GO_2001011	1785
positive regulation of retrograde axon cargo transport	http://purl.obolibrary.org/obo/GO_2001019	16131
negative regulation of skeletal muscle cell differentiation	http://purl.obolibrary.org/obo/GO_2001015	11953
epithelial cell proliferation involved in renal tubule morphogenesis	http://purl.obolibrary.org/obo/GO_2001013	23555
negative regulation of retrograde axon cargo transport	http://purl.obolibrary.org/obo/GO_2001018	17648
mesenchymal cell differentiation involved in renal system development	http://purl.obolibrary.org/obo/GO_2001012	30721
negative regulation of plant-type cell wall cellulose biosynthetic process	http://purl.obolibrary.org/obo/GO_2001010	44076
regulation of skeletal muscle cell differentiation	http://purl.obolibrary.org/obo/GO_2001014	21362
positive regulation of skeletal muscle cell differentiation	http://purl.obolibrary.org/obo/GO_2001016	36541
regulation of retrograde axon cargo transport	http://purl.obolibrary.org/obo/GO_2001017	18978
sphingolipid translocation	http://purl.obolibrary.org/obo/GO_0099039	35956
ceramide floppase activity	http://purl.obolibrary.org/obo/GO_0099038	40855
positive regulation of vasculogenesis	http://purl.obolibrary.org/obo/GO_2001214	33515
regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway	http://purl.obolibrary.org/obo/GO_2001210	11018
negative regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway	http://purl.obolibrary.org/obo/GO_2001211	34226
negative regulation of vasculogenesis	http://purl.obolibrary.org/obo/GO_2001213	34692
regulation of vasculogenesis	http://purl.obolibrary.org/obo/GO_2001212	4824
tyramine biosynthetic process	http://purl.obolibrary.org/obo/GO_1901695	20831
olivetolic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_1901697	42154
proton binding	http://purl.obolibrary.org/obo/GO_1901691	18461
positive regulation of compound eye retinal cell apoptotic process	http://purl.obolibrary.org/obo/GO_1901694	35410
negative regulation of compound eye retinal cell apoptotic process	http://purl.obolibrary.org/obo/GO_1901693	43028
cannabinoid biosynthetic process	http://purl.obolibrary.org/obo/GO_1901696	8050
cellular response to nitrogen compound	http://purl.obolibrary.org/obo/GO_1901699	15445
regulation of compound eye retinal cell apoptotic process	http://purl.obolibrary.org/obo/GO_1901692	113
response to nitrogen compound	http://purl.obolibrary.org/obo/GO_1901698	42104
cardiac glial cell fate commitment	http://purl.obolibrary.org/obo/GO_0060953	7263
neural crest-derived cardiac glial cell fate commitment	http://purl.obolibrary.org/obo/GO_0060955	11785
endocardial cell differentiation	http://purl.obolibrary.org/obo/GO_0060956	31385
cardiac neuron development	http://purl.obolibrary.org/obo/GO_0060959	8727
neural crest-derived cardiac glial cell development	http://purl.obolibrary.org/obo/GO_0060954	8161
cardiac glial cell differentiation	http://purl.obolibrary.org/obo/GO_0060950	37710
cardiac glial cell development	http://purl.obolibrary.org/obo/GO_0060952	23365
neural crest-derived cardiac glial cell differentiation	http://purl.obolibrary.org/obo/GO_0060951	27905
endocardial cell fate commitment	http://purl.obolibrary.org/obo/GO_0060957	33330
endocardial cell development	http://purl.obolibrary.org/obo/GO_0060958	22728
adenylate cyclase-inhibiting dopamine receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007195	8045
adenylate cyclase-activating dopamine receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007191	30669
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007197	13565
activation of adenylate cyclase activity	http://purl.obolibrary.org/obo/GO_0007190	11247
negative regulation of adenylate cyclase activity	http://purl.obolibrary.org/obo/GO_0007194	22450
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007193	36972
G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	http://purl.obolibrary.org/obo/GO_0007199	17829
adenylate cyclase-activating serotonin receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007192	27700
adenylate cyclase-inhibiting serotonin receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007198	642
adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007196	37881
mycolic acid metabolic process	http://purl.obolibrary.org/obo/GO_0071767	10993
nuclear membrane organization	http://purl.obolibrary.org/obo/GO_0071763	19568
nuclear inner membrane organization	http://purl.obolibrary.org/obo/GO_0071765	10690
Actinobacterium-type cell wall biogenesis	http://purl.obolibrary.org/obo/GO_0071766	20792
nuclear outer membrane organization	http://purl.obolibrary.org/obo/GO_0071764	7334
mycolate cell wall layer assembly	http://purl.obolibrary.org/obo/GO_0071769	42676
mycolic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0071768	18986
regulation of glycine secretion, neurotransmission	http://purl.obolibrary.org/obo/GO_1904624	35490
cellular response to dimethyl sulfoxide	http://purl.obolibrary.org/obo/GO_1904620	13621
response to diterpene	http://purl.obolibrary.org/obo/GO_1904629	3362
negative regulation of glycine secretion, neurotransmission	http://purl.obolibrary.org/obo/GO_1904625	37049
cellular response to phorbol 13-acetate 12-myristate	http://purl.obolibrary.org/obo/GO_1904628	37070
positive regulation of glycine secretion, neurotransmission	http://purl.obolibrary.org/obo/GO_1904626	43157
response to phorbol 13-acetate 12-myristate	http://purl.obolibrary.org/obo/GO_1904627	1491
negative regulation of peptide hormone secretion	http://purl.obolibrary.org/obo/GO_0090278	9597
positive regulation of somatostatin secretion	http://purl.obolibrary.org/obo/GO_0090274	33497
regulation of fibroblast growth factor production	http://purl.obolibrary.org/obo/GO_0090270	34440
regulation of somatostatin secretion	http://purl.obolibrary.org/obo/GO_0090273	37731
negative regulation of fibroblast growth factor production	http://purl.obolibrary.org/obo/GO_0090272	10092
positive regulation of fibroblast growth factor production	http://purl.obolibrary.org/obo/GO_0090271	29158
positive regulation of peptide hormone secretion	http://purl.obolibrary.org/obo/GO_0090277	30164
negative regulation of somatostatin secretion	http://purl.obolibrary.org/obo/GO_0090275	572
regulation of calcium ion import	http://purl.obolibrary.org/obo/GO_0090279	20466
regulation of peptide hormone secretion	http://purl.obolibrary.org/obo/GO_0090276	29064
regulation of formation of translation initiation ternary complex	http://purl.obolibrary.org/obo/GO_1901190	43156
positive regulation of calcium-mediated signaling involved in cellular response to calcium ion	http://purl.obolibrary.org/obo/GO_1901197	5474
positive regulation of formation of translation preinitiation complex	http://purl.obolibrary.org/obo/GO_1901195	11340
negative regulation of formation of translation preinitiation complex	http://purl.obolibrary.org/obo/GO_1901194	44011
positive regulation of formation of translation initiation ternary complex	http://purl.obolibrary.org/obo/GO_1901192	40811
positive regulation of calcium ion transport into cytosol involved in cellular response to salt stress	http://purl.obolibrary.org/obo/GO_1901199	34133
positive regulation of calcium-mediated signaling involved in cellular response to salt stress	http://purl.obolibrary.org/obo/GO_1901196	4232
negative regulation of formation of translation initiation ternary complex	http://purl.obolibrary.org/obo/GO_1901191	39464
regulation of formation of translation preinitiation complex	http://purl.obolibrary.org/obo/GO_1901193	37320
positive regulation of calcium ion transport into cytosol involved in cellular response to calcium ion	http://purl.obolibrary.org/obo/GO_1901198	26481
energy homeostasis	http://purl.obolibrary.org/obo/GO_0097009	25338
adipokinetic hormone receptor binding	http://purl.obolibrary.org/obo/GO_0097005	15404
adipokinetic hormone receptor activity	http://purl.obolibrary.org/obo/GO_0097003	5179
4,8,12-trimethyltrideca-1,3,7,11-tetraene synthase activity	http://purl.obolibrary.org/obo/GO_0097007	9518
ceramide binding	http://purl.obolibrary.org/obo/GO_0097001	17629
adipokinetic hormone binding	http://purl.obolibrary.org/obo/GO_0097004	17336
regulation of plasma lipoprotein particle levels	http://purl.obolibrary.org/obo/GO_0097006	37906
(3E)-4,8-dimethyl-1,3,7-nonatriene synthase activity	http://purl.obolibrary.org/obo/GO_0097008	20373
solute:inorganic anion antiporter activity	http://purl.obolibrary.org/obo/GO_0005452	2712
GDP-mannose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005458	41479
GDP-fucose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005457	34735
UDP-galactose transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005459	7235
CMP-N-acetylneuraminate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005456	38781
negative regulation of protein serine/threonine kinase activity	http://purl.obolibrary.org/obo/GO_0071901	38872
determination of digestive tract left/right asymmetry	http://purl.obolibrary.org/obo/GO_0071907	406
protein N-linked N-acetylgalactosaminylation via asparagine	http://purl.obolibrary.org/obo/GO_0071904	24960
protein N-linked glucosylation via asparagine	http://purl.obolibrary.org/obo/GO_0071905	11942
determination of intestine left/right asymmetry	http://purl.obolibrary.org/obo/GO_0071908	3324
regulation of protein serine/threonine kinase activity	http://purl.obolibrary.org/obo/GO_0071900	9161
positive regulation of protein serine/threonine kinase activity	http://purl.obolibrary.org/obo/GO_0071902	24864
protein N-linked N-acetylglucosaminylation via asparagine	http://purl.obolibrary.org/obo/GO_0071903	18004
determination of stomach left/right asymmetry	http://purl.obolibrary.org/obo/GO_0071909	29738
CRD domain binding	http://purl.obolibrary.org/obo/GO_0071906	23451
alliin lyase activity	http://purl.obolibrary.org/obo/GO_0047654	42123
alkylglycerone kinase activity	http://purl.obolibrary.org/obo/GO_0047650	20553
alpha-santonin 1,2-reductase activity	http://purl.obolibrary.org/obo/GO_0047659	10062
alkylhalidase activity	http://purl.obolibrary.org/obo/GO_0047651	17892
allantoate deiminase activity	http://purl.obolibrary.org/obo/GO_0047652	16889
allyl-alcohol dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0047655	14454
alpha,alpha-trehalose phosphorylase activity	http://purl.obolibrary.org/obo/GO_0047656	9143
alpha-1,3-glucan synthase activity	http://purl.obolibrary.org/obo/GO_0047657	22874
allantoin racemase activity	http://purl.obolibrary.org/obo/GO_0047653	31425
alpha-amino-acid esterase activity	http://purl.obolibrary.org/obo/GO_0047658	3687
positive regulation of mesodermal cell fate specification	http://purl.obolibrary.org/obo/GO_0048337	44263
paraxial mesoderm development	http://purl.obolibrary.org/obo/GO_0048339	20381
mesoderm morphogenesis	http://purl.obolibrary.org/obo/GO_0048332	37372
