label	entity_id	ssid
Aplasia/Hypoplasia of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009192	[8, 8, 2, 4, 0]
Metacarpal pseudoepiphysis	http://purl.obolibrary.org/obo/HP_0009193	[3, 2, 2, 8, 2]
Small epiphyses of the metacarpals	http://purl.obolibrary.org/obo/HP_0009194	[8, 1, 7, 1]
Epiphyseal stippling of the metacarpals	http://purl.obolibrary.org/obo/HP_0009195	[8, 2, 5, 5]
Absent metacarpal epiphyses	http://purl.obolibrary.org/obo/HP_0009196	[8, 1, 1, 0]
Bracket epiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009197	[8, 4, 2, 0, 1]
Abnormality of the epiphysis of the distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009198	[8, 6, 0, 4]
Irregular epiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009199	[8, 4, 4, 0, 1]
Pseudoepiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009200	[8, 2, 1, 0, 0]
Stippling of the epiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009201	[8, 2, 5, 7]
Fragmentation of the epiphysis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009202	[8, 8, 7, 3]
Absent epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009203	[8, 1, 3, 4, 1]
Bracket epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009204	[8, 2, 3, 0]
Cone-shaped epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009205	[8, 4, 3, 3]
Enlarged epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009206	[8, 2, 2, 2, 1]
Fragmentation of the epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009207	[8, 8, 7, 4]
Irregular epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009208	[8, 6, 3, 0]
Ivory epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009209	[8, 2, 7, 9, 1]
Pseudoepiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009210	[8, 2, 1, 0, 1]
Small epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009211	[8, 8, 0, 4]
Stippling of the epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009212	[8, 2, 5, 2, 0]
Triangular epiphysis of the middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009213	[8, 7, 8, 4]
Absent epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009214	[8, 1, 3, 7]
Bracket epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009215	[8, 2, 3, 1]
Cone-shaped epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009216	[8, 4, 3, 8, 0]
Enlarged epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009217	[8, 2, 2, 8, 0]
Fragmentation of the epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009218	[8, 2, 4, 0, 0]
Irregular epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009219	[8, 6, 3, 1]
Ivory epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009220	[8, 2, 7, 1, 0]
Pseudoepiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009221	[8, 2, 1, 4, 0]
Small epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009222	[8, 2, 7, 2, 0]
Stippling of the epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009223	[8, 2, 5, 9]
Triangular epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009224	[8, 7, 8, 6]
Aplasia of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009225	[8, 8, 2, 6, 0]
Short proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009226	[8, 8, 0, 5]
Broad proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009227	[8, 8, 9, 1]
Bullet-shaped proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009228	[8, 7, 1, 0, 0]
Curved proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009229	[8, 7, 9, 3]
Osteolytic defects of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009230	[8, 8, 3, 2]
Patchy sclerosis of the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009231	[8, 2, 0, 8, 0]
Symphalangism affecting the proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009232	[8, 5, 7, 7, 0]
Triangular shaped proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009233	[8, 7, 3, 7]
Symphalangism of the proximal phalanx of the 5th finger with the 5th metacarpal	http://purl.obolibrary.org/obo/HP_0009234	[8, 5, 7, 7, 1]
Rhomboid or triangular shaped 5th finger proximal phalanx	http://purl.obolibrary.org/obo/HP_0009236	[8, 7, 3, 0, 0]
Short 5th finger	http://purl.obolibrary.org/obo/HP_0009237	[8, 8, 6, 5]
Aplasia of the 5th finger	http://purl.obolibrary.org/obo/HP_0009238	[8, 8, 2, 1, 1]
Aplasia/Hypoplasia of the distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009239	[8, 8, 2, 4, 1]
Broad distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009240	[8, 8, 9, 2]
Bullet-shaped distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009241	[8, 7, 1, 0, 1]
Osteolytic defects of the distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009242	[8, 8, 3, 3]
Patchy sclerosis of the distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009243	[8, 8, 8, 0]
Distal/middle symphalangism of 5th finger	http://purl.obolibrary.org/obo/HP_0009244	[8, 5, 7, 0, 2]
Triangular shaped distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009245	[8, 7, 3, 8]
Aplasia of the distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/HP_0009246	[8, 8, 2, 6, 1]
Abnormality of the epiphysis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009247	[8, 6, 2, 3]
Abnormality of the epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009248	[8, 6, 2, 4]
Abnormality of the epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009249	[8, 6, 2, 5]
Absent epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009250	[8, 1, 3, 8, 0]
Bracket epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009251	[8, 4, 2, 6]
Cone-shaped epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009252	[8, 4, 3, 5, 0]
Enlarged epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009253	[8, 2, 9, 6]
Fragmentation of the epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009254	[8, 4, 8, 8]
Irregular epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009255	[8, 4, 4, 6, 0]
Ivory epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009256	[8, 4, 1, 1]
Pseudoepiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009257	[8, 4, 8, 5, 1]
Small epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009258	[8, 4, 7, 6]
Stippling of the epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009259	[8, 4, 6, 1]
Triangular epiphysis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009260	[8, 4, 3, 4]
Absent epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009261	[8, 1, 3, 8, 1]
Bracket epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009262	[8, 2, 3, 2]
Cone-shaped epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009263	[8, 4, 3, 5, 1]
Enlarged epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009264	[8, 2, 9, 2]
Fragmentation of the epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009265	[8, 2, 4, 0, 1]
Irregular epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009266	[8, 4, 4, 6, 1]
Ivory epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009267	[8, 2, 7, 0, 0]
Pseudoepiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009268	[8, 2, 1, 4, 1]
Small epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009269	[8, 2, 7, 2, 1]
Stippling of the epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009270	[8, 2, 5, 0, 0]
Triangular epiphysis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009271	[8, 7, 8, 5]
Aplasia/Hypoplasia of the 4th finger	http://purl.obolibrary.org/obo/HP_0009272	[8, 8, 4, 1]
Deviation of the 4th finger	http://purl.obolibrary.org/obo/HP_0009273	[8, 0, 7, 5, 0]
Joint contracture of the 4th finger	http://purl.obolibrary.org/obo/HP_0009274	[8, 0, 5, 3, 0]
Contracture of the distal interphalangeal joint of the 4th finger	http://purl.obolibrary.org/obo/HP_0009275	[8, 0, 5, 6]
Contracture of the proximal interphalangeal joint of the 4th finger	http://purl.obolibrary.org/obo/HP_0009276	[8, 0, 5, 5]
Contracture of the metacarpophalangeal joint of the 4th finger	http://purl.obolibrary.org/obo/HP_0009277	[8, 0, 5, 3, 1]
Ulnar deviation of the 4th finger	http://purl.obolibrary.org/obo/HP_0009278	[8, 0, 7, 1]
Radial deviation of the 4th finger	http://purl.obolibrary.org/obo/HP_0009279	[8, 0, 7, 5, 1]
Short 4th finger	http://purl.obolibrary.org/obo/HP_0009280	[8, 8, 4, 2]
Aplasia of the 4th finger	http://purl.obolibrary.org/obo/HP_0009281	[8, 1, 0, 0]
Abnormality of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009282	[8, 6, 2, 6]
Abnormality of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009283	[8, 6, 2, 7]
Abnormality of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009284	[8, 6, 2, 8]
Curved phalanges of the 4th finger	http://purl.obolibrary.org/obo/HP_0009285	[8, 7, 2, 0]
Curved distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009286	[8, 7, 2, 1]
Curved middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009287	[8, 7, 2, 2]
Curved proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009288	[8, 7, 2, 3]
Aplasia/Hypoplasia of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009289	[8, 8, 4, 3]
Short distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009290	[8, 8, 4, 4]
Aplasia of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009291	[8, 8, 4, 5]
Broad distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009292	[8, 4, 9, 0]
Broad middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009293	[8, 2, 9, 5]
Absent middle phalanx of 4th finger	http://purl.obolibrary.org/obo/HP_0009294	[8, 1, 0, 1]
Short middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009295	[8, 8, 4, 6]
Bullet-shaped middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009296	[8, 7, 1, 7]
Osteolytic defects of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009297	[8, 2, 6, 8]
Aplasia of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009298	[8, 1, 0, 2]
Aplasia/Hypoplasia of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009299	[8, 1, 0, 3]
Aplasia/Hypoplasia of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009300	[8, 1, 0, 4]
Short proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009301	[8, 8, 4, 7]
Bullet-shaped distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009302	[8, 7, 1, 6]
Osteolytic defects of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009303	[8, 2, 6, 0, 1]
Patchy sclerosis of the distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009304	[8, 2, 0, 7]
Distal/middle symphalangism of 4th finger	http://purl.obolibrary.org/obo/HP_0009305	[8, 5, 2, 1]
Triangular shaped distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009306	[8, 7, 3, 4]
Patchy sclerosis of the middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009307	[8, 2, 0, 9]
Symphalangism of middle phalanx of 4th finger	http://purl.obolibrary.org/obo/HP_0009308	[8, 5, 2, 2]
Triangular shaped middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009309	[8, 7, 7, 4]
Broad proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009310	[8, 2, 9, 3, 0]
Bullet-shaped proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009311	[8, 7, 1, 2, 0]
Osteolytic defects of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009312	[8, 2, 6, 0, 2]
Patchy sclerosis of the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009313	[8, 2, 0, 2, 0]
Symphalangism affecting the proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009314	[8, 5, 2, 3]
Triangular shaped proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/HP_0009315	[8, 7, 3, 2, 0]
Abnormal 3rd finger phalanx morphology	http://purl.obolibrary.org/obo/HP_0009316	[8, 6, 1, 2]
Deviation of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009317	[8, 0, 7, 8]
Aplasia/Hypoplasia of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009318	[8, 1, 4, 7]
Joint contracture of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009319	[8, 0, 5, 1, 0]
Abnormality of the epiphyses of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009320	[8, 6, 1, 3]
Absent epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009321	[8, 1, 3, 6, 0]
Bracket epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009322	[8, 2, 3, 3]
Cone-shaped epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009323	[8, 4, 3, 8, 1]
Enlarged epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009324	[8, 2, 2, 8, 1]
Fragmentation of the epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009325	[8, 2, 4, 2, 0]
Irregular epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009326	[8, 6, 3, 2]
Ivory epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009327	[8, 2, 7, 1, 1]
Pseudoepiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009328	[8, 2, 1, 7, 0]
Small epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009329	[8, 2, 4, 8]
Stippling of the epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009330	[8, 2, 5, 2, 1]
Triangular epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009331	[8, 7, 8, 2]
Abnormality of the epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009332	[8, 6, 1, 4]
Abnormality of the epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009333	[8, 6, 1, 5]
Abnormality of the epiphysis of the middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009334	[8, 6, 1, 6]
Absent epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009335	[8, 1, 3, 3, 0]
Bracket epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009336	[8, 4, 2, 8]
Cone-shaped epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009337	[8, 4, 3, 0, 0]
Enlarged epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009338	[8, 2, 2, 1, 0]
Fragmentation of the epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009339	[8, 2, 4, 2, 1]
Irregular epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009340	[8, 4, 4, 8]
Ivory epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009341	[8, 4, 1, 2]
Pseudoepiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009342	[8, 2, 1, 7, 1]
Small epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009343	[8, 4, 7, 5]
Stippling of the epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009344	[8, 4, 6, 2]
Triangular epiphysis of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009345	[8, 7, 8, 9]
Absent epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009346	[8, 1, 3, 3, 1]
Bracket epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009347	[8, 2, 3, 4]
Cone-shaped epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009348	[8, 4, 3, 0, 1]
Enlarged epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009349	[8, 2, 2, 1, 1]
Fragmentation of the epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009350	[8, 2, 4, 2, 2]
Irregular epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009351	[8, 6, 3, 3]
Ivory epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009352	[8, 2, 7, 8, 0]
Pseudoepiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009353	[8, 2, 1, 7, 2]
Small epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009354	[8, 2, 7, 4]
Stippling of the epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009355	[8, 2, 5, 3, 0]
Triangular epiphysis of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009356	[8, 7, 8, 3, 0]
Abnormality of the distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009357	[8, 6, 1, 7]
Abnormality of the proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/HP_0009358	[8, 6, 1, 8]
Type A brachydactyly	http://purl.obolibrary.org/obo/HP_0009370	[8, 0, 6, 2]
Type A1 brachydactyly	http://purl.obolibrary.org/obo/HP_0009371	[8, 0, 6, 3]
Type A2 brachydactyly	http://purl.obolibrary.org/obo/HP_0009372	[8, 0, 6, 4]
Type C brachydactyly	http://purl.obolibrary.org/obo/HP_0009373	[8, 0, 6, 5]
Broad phalanges of the 5th finger	http://purl.obolibrary.org/obo/HP_0009374	[8, 8, 9, 3]
Bullet-shaped phalanges of the 5th finger	http://purl.obolibrary.org/obo/HP_0009375	[8, 7, 1, 8]
Aplasia/Hypoplasia of the phalanges of the 5th finger	http://purl.obolibrary.org/obo/HP_0009376	[8, 8, 2, 4, 2]
Patchy sclerosis of 5th finger phalanx	http://purl.obolibrary.org/obo/HP_0009377	[8, 2, 0, 8, 1]
Triangular shaped phalanges of the 5th finger	http://purl.obolibrary.org/obo/HP_0009378	[8, 7, 3, 3]
Rhomboid or triangular shaped 5th finger distal phalanx	http://purl.obolibrary.org/obo/HP_0009379	[8, 7, 3, 0, 1]
Finger aplasia	http://purl.obolibrary.org/obo/HP_0009380	[8, 0, 1, 6]
Short finger	http://purl.obolibrary.org/obo/HP_0009381	[8, 0, 1, 1, 0]
Absent epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009382	[8, 1, 3, 9]
Bracket epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009383	[8, 4, 2, 5]
Cone-shaped epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009384	[8, 4, 3, 9]
Enlarged epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009385	[8, 2, 2, 2, 2]
Fragmentation of the epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009386	[8, 8, 7, 5]
Irregular epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009387	[8, 4, 4, 5]
Ivory epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009388	[8, 4, 1, 3]
Pseudoepiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009389	[8, 8, 7, 6]
Small epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009390	[8, 8, 0, 6]
Stippling of the epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009391	[8, 4, 6, 3]
Triangular epiphyses of the 5th finger	http://purl.obolibrary.org/obo/HP_0009392	[8, 7, 8, 7]
Absent epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009393	[8, 1, 3, 2]
Bracket epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009394	[8, 4, 2, 4, 1]
Cone-shaped epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009395	[8, 4, 3, 5, 2]
Enlarged epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009396	[8, 2, 9, 8]
Fragmentation of the epiphyses of the 4th finger	http://purl.obolibrary.org/obo/HP_0009397	[8, 2, 4, 0, 2]
